X,Z,Success?,ReachedExit
81.08116,-9.948126,1,2
52.85641,-6.903608,1,2
90.63029,-13.20737,-1,0
31.54261,-9.476158,-1,0
88.84476,-22.65963,1,3
14.60576,-28.76249,1,1
13.03892,-28.98188,1,1
50.56618,-3.672055,1,2
90.33723,-23.10474,1,3
47.19975,-4.29628,1,2
80.25037,-9.601223,1,2
87.77975,-26.34766,1,3
89.65087,-18.21402,-1,0
90.97578,-17.98157,-1,0
47.55476,-10.88156,1,2
40.26947,-28.77349,1,1
46.36095,-17.38399,1,1
33.74473,-28.68572,1,1
90.23672,-19.81754,-1,0
49.51873,-23.30599,-1,0
37.28698,-9.213089,1,1
13.28879,-9.884287,1,1
5.350268,-28.56197,0,0
14.16481,-9.433549,1,1
66.07811,-28.60612,1,1
13.67841,-28.91925,1,1
86.99548,-9.15991,1,3
23.48198,-9.331008,1,2
13.32373,-28.09158,1,1
46.2767,-21.23905,1,1
52.24986,-18.39235,-1,0
90.93283,-11.07482,-1,0
86.4976,-28.92521,-1,0
23.45408,-28.42017,-1,0
92.16029,-9.310544,1,2
69.47519,-28.38795,1,1
73.8887,-9.029322,1,2
87.50723,-11.66893,1,3
3.829015,-28.37831,0,0
14.78999,-28.40565,1,1
69.3812,-28.33564,1,1
95.39428,-9.517017,1,2
50.81653,-10.06852,1,2
54.41938,-9.767864,1,2
44.65784,-7.336711,1,2
53.57164,-9.842308,1,2
88.11961,-15.7786,1,3
91.55487,-13.24781,-1,0
87.12404,-20.33444,-1,0
88.97504,-19.64415,-1,0
31.59938,-28.73843,-1,0
36.04054,-9.044699,-1,0
91.74606,-22.3744,-1,0
90.74481,-21.49341,-1,0
90.20267,-16.56058,-1,0
63.46867,-28.71739,1,1
46.06686,-11.52181,1,2
80.49805,-28.40361,1,3
50.86166,-27.97377,1,1
90.4048,-22.90779,1,3
46.61184,-14.82002,1,2
61.71476,-28.15757,1,1
48.22963,-18.14026,0,0
49.53049,-11.16595,1,2
52.28178,-22.38986,-1,0
90.66635,-28.97449,-1,0
16.45347,-28.01268,1,1
71.67752,-9.582915,1,2
45.05408,-6.002959,1,2
87.38676,-12.32021,1,3
91.36671,-13.32989,-1,0
53.29982,-28.85809,-1,0
86.92099,-28.38197,1,3
88.74043,-26.49073,1,3
69.36697,-28.06376,1,1
33.31033,-9.563147,1,1
5.225114,-28.3368,1,1
83.06339,-9.641901,1,2
12.58999,-9.805643,1,1
72.1143,-28.78345,1,1
88.75565,-9.014547,1,2
86.35546,-9.914656,1,2
59.86313,-9.581271,1,2
37.20575,-9.194145,1,1
64.26572,-9.330542,1,2
88.02332,-28.0296,1,3
82.31632,-9.679831,1,2
59.49977,-28.22745,1,1
51.53407,-23.60101,-1,0
91.44555,-22.58021,1,3
71.7274,-9.396328,1,2
91.62238,-27.08369,1,3
50.33404,-18.4519,-1,0
70.01499,-9.018718,-1,0
15.86868,-28.94701,-1,0
43.41411,-28.63549,1,1
49.07221,-23.64331,-1,0
72.1778,-28.80708,1,1
90.79213,-23.17208,1,3
93.67274,-9.751029,1,2
82.28008,-28.235,1,3
43.56348,-28.61691,1,1
87.81175,-16.93298,1,3
88.87737,-28.10268,1,3
78.61138,-9.572105,1,2
34.97622,-28.91312,1,1
49.68603,-10.31784,1,2
11.04067,-28.647,1,1
8.981889,-9.553329,1,1
16.98736,-28.49105,1,1
52.19466,-16.90769,-1,0
18.29686,-28.19022,1,1
27.09275,-9.953193,1,2
24.4438,-9.331419,1,1
10.24617,-28.01853,1,1
47.5817,-8.083001,1,2
87.76802,-11.79592,1,3
49.6489,-5.294337,1,2
84.03001,-9.931216,1,2
49.74672,-8.521334,1,2
52.40664,-6.124141,1,2
89.01703,-24.87057,1,3
51.05507,-21.47528,-1,0
27.13106,-28.43223,1,1
29.75143,-9.308135,1,1
89.73715,-22.20035,-1,0
32.41564,-9.595217,1,1
91.6377,-27.06627,1,3
90.75417,-28.76095,1,3
24.7435,-28.66502,1,1
47.38895,-23.19955,1,1
48.13595,-15.40833,1,2
64.41234,-28.51427,1,1
87.69657,-20.77604,1,3
61.73829,-28.29309,1,1
59.68971,-28.04787,1,1
31.5464,-28.28839,1,1
19.87971,-28.55832,1,1
36.4187,-9.97576,1,1
50.85959,-12.60491,-1,0
59.71896,-28.69996,1,1
74.60349,-28.64637,1,1
43.03232,-9.473333,1,1
76.3172,-28.38454,1,1
87.8059,-22.61544,1,3
49.14429,-17.74867,-1,0
12.35629,-28.38858,-1,0
34.14427,-9.741966,-1,0
90.91273,-26.35144,-1,0
81.15939,-9.354632,1,2
3.217386,-9.482521,1,1
60.01173,-28.25608,1,1
45.62472,-14.02672,1,2
91.56847,-11.28152,1,2
7.520677,-28.80634,1,1
90.23524,-12.15862,1,2
72.31857,-28.40401,1,1
56.15192,-28.9545,1,1
7.54511,-9.98954,1,1
62.61191,-28.67645,1,1
48.10123,-9.29341,1,2
40.05661,-28.02677,1,1
30.86555,-28.95362,1,1
64.96444,-28.18899,1,1
85.64124,-28.43979,1,3
6.004481,-9.115058,1,1
49.54368,-16.17733,1,2
7.793697,-28.93583,1,1
90.25267,-17.99633,-1,0
10.05884,-28.90059,1,1
43.25897,-28.45418,1,1
91.67786,-25.44221,1,3
3.509487,-9.871178,1,1
70.77968,-9.109347,1,2
33.83251,-28.57515,1,1
24.58845,-28.79665,1,1
4.437716,-9.519415,1,1
69.41452,-9.839014,1,2
45.9707,-18.00444,1,1
47.21326,-5.386267,1,2
88.89727,-28.53468,1,3
79.50485,-28.84801,1,3
82.11353,-28.5546,1,3
56.17953,-9.94314,1,2
53.43349,-28.02813,1,1
69.03323,-9.063201,1,2
25.25407,-28.56204,1,1
54.83195,-9.55183,1,2
12.01273,-9.425562,1,1
88.22578,-28.60225,1,3
52.56616,-16.19908,1,2
32.48379,-9.193863,1,1
5.633152,-9.518919,1,1
50.70568,-21.52728,-1,0
76.97823,-28.33442,1,1
81.23104,-9.134454,1,2
57.82462,-28.64772,1,1
73.55508,-9.7213,1,2
91.67302,-22.24857,-1,0
46.2776,-4.420806,1,2
66.00124,-9.650708,1,2
90.23512,-24.04622,1,3
48.54909,-8.041785,1,2
87.21537,-27.49446,1,3
91.91145,-15.93787,-1,0
5.866539,-28.91154,1,1
10.29399,-9.642363,1,1
91.19241,-28.269,1,3
26.70008,-9.399544,1,1
90.25735,-19.68151,-1,0
77.34833,-28.90664,-1,0
12.59512,-9.764712,-1,0
29.05107,-28.92159,1,1
45.66845,-5.779397,1,2
60.94054,-28.4285,1,1
43.8631,-9.953293,1,1
89.48865,-24.00457,1,3
48.68326,-21.14799,-1,0
90.47021,-18.80066,-1,0
87.6151,-18.91472,1,3
64.25625,-9.874557,1,2
52.50001,-18.87353,-1,0
79.2986,-9.183834,-1,0
87.01065,-9.695836,-1,0
30.43411,-9.479036,1,1
75.94691,-9.596756,1,2
36.07475,-28.68532,1,1
40.24747,-28.16325,1,1
68.61115,-28.89774,1,1
63.74951,-9.824894,1,2
65.29276,-9.461058,1,2
27.65442,-9.834782,1,1
6.595562,-9.180766,1,1
91.70703,-10.23266,1,2
28.63356,-9.194716,1,1
44.89257,-5.223145,1,2
22.58585,-28.77115,1,1
33.61626,-28.66239,1,1
92.15584,-9.984777,1,2
81.97723,-9.23671,1,2
88.16023,-23.01548,1,3
48.5892,-16.07992,-1,0
72.34167,-28.60546,1,1
36.80739,-9.246967,1,1
49.08912,-6.687747,1,2
39.73025,-28.16352,1,1
30.04094,-28.29699,1,1
51.89137,-8.483111,1,2
54.65634,-28.12841,1,1
84.33028,-28.20435,1,3
87.31992,-10.8576,1,3
46.31788,-14.64247,1,2
5.773297,-9.033756,1,1
45.49918,-6.91713,1,2
81.09666,-9.871858,1,2
9.172176,-28.75961,1,1
61.38172,-9.262479,1,2
90.29918,-12.59086,-1,0
11.04023,-28.44113,1,1
43.61586,-9.424004,1,1
79.30486,-9.52682,1,2
89.1439,-18.97178,-1,0
88.39635,-28.77347,1,3
26.0869,-9.136037,1,1
34.53783,-28.32337,1,1
26.58175,-9.382017,1,1
10.4113,-28.96386,1,1
89.72204,-24.11398,1,3
44.96357,-4.218403,1,2
21.83304,-28.50961,1,1
5.84529,-9.149977,1,1
48.06017,-9.686987,1,2
87.05322,-15.40692,1,3
90.38666,-28.09505,1,3
91.67137,-22.38853,-1,0
53.91624,-28.70238,-1,0
87.25984,-18.68594,-1,0
85.87403,-28.43616,1,3
22.10348,-9.723416,1,1
50.19876,-28.69566,1,1
90.99358,-19.70602,-1,0
36.6967,-28.92375,1,1
92.68468,-9.252892,1,2
45.60731,-9.860268,1,2
52.43871,-5.409652,1,2
89.64202,-28.16516,1,3
88.12572,-27.70576,0,0
88.75853,-15.74284,-1,0
94.7471,-9.983871,1,2
51.43417,-5.434435,1,2
69.04578,-28.02346,1,1
73.42548,-9.472166,1,2
62.56156,-9.440099,1,2
38.37671,-28.89442,1,1
88.83163,-26.42231,1,3
32.09794,-28.23999,1,1
90.55301,-14.01026,-1,0
50.63045,-24.86369,1,1
89.53552,-23.97274,1,3
44.64812,-12.3342,1,2
70.12324,-28.46692,1,1
49.36133,-8.950455,1,2
79.25887,-9.991446,1,2
49.62572,-7.241738,1,2
69.81783,-28.74031,1,1
35.28672,-9.49481,0,0
84.84923,-28.02835,-1,0
46.88467,-7.431368,1,2
45.74352,-13.54693,1,2
90.71194,-23.82515,1,3
6.687943,-9.233502,1,1
67.71664,-9.460946,1,2
65.84579,-28.78831,1,1
49.28623,-14.0487,1,2
64.01933,-28.19109,1,1
27.23587,-9.700818,1,1
14.28829,-9.752032,0,0
87.32402,-12.41692,1,3
90.80139,-22.96904,1,3
6.812727,-28.8445,1,1
64.8715,-9.352592,1,2
39.27654,-28.02413,1,1
90.86596,-13.48036,-1,0
18.9106,-28.86335,0,0
90.24534,-9.486089,1,2
87.59192,-11.808,1,3
46.58769,-6.885891,1,2
16.51364,-28.7757,1,1
20.95601,-28.14407,1,1
77.75908,-28.06305,1,1
41.26989,-28.8018,1,1
58.84653,-28.9533,1,1
8.189815,-28.38382,1,1
28.18808,-28.18623,1,1
79.35092,-28.81051,1,3
61.37804,-28.13575,1,1
67.36481,-28.8121,1,1
50.50006,-14.56942,1,2
57.30762,-28.55718,1,1
11.81296,-9.451612,1,1
33.74369,-9.133725,1,1
54.05417,-9.876213,1,2
56.17302,-28.84906,1,1
47.0594,-11.98729,1,2
67.56813,-28.51528,1,1
72.91069,-9.261818,1,2
47.65768,-12.98575,1,2
78.89378,-28.89265,1,3
67.85498,-28.4237,1,1
50.28602,-15.68317,1,2
25.00917,-9.287411,1,1
48.85927,-19.39462,-1,0
44.21926,-19.09664,-1,0
88.57067,-28.87035,1,3
83.27691,-28.61802,1,3
59.08337,-9.397243,1,2
44.62591,-6.131875,1,2
91.76511,-10.1192,1,2
90.92361,-14.19847,-1,0
69.81094,-9.577669,1,2
17.16379,-28.08678,1,1
49.08737,-24.65401,1,1
14.83657,-9.897668,1,1
7.599218,-28.00746,1,1
88.57385,-9.099046,1,2
17.46727,-9.604832,1,1
49.98598,-11.53215,1,2
89.39166,-10.26207,1,2
46.67007,-20.47153,1,1
59.40195,-28.37282,1,1
48.61932,-23.23781,-1,0
50.42505,-13.28877,-1,0
46.63341,-21.1313,-1,0
81.44627,-9.42697,1,2
13.88562,-28.69955,1,1
89.1747,-12.68847,-1,0
51.51247,-12.17083,1,2
8.249525,-9.706812,1,1
83.00612,-9.267296,1,2
16.28746,-9.552704,1,1
32.34758,-28.65247,1,1
44.8534,-12.87553,1,2
58.49814,-28.55355,1,1
87.99487,-28.75012,1,3
23.14867,-9.613189,1,1
86.78102,-9.19007,1,3
68.43559,-28.76123,1,1
66.01479,-28.60044,1,1
45.58387,-7.865469,1,2
91.95657,-28.77634,1,3
86.19505,-28.43685,1,3
81.65665,-9.737676,1,2
70.92561,-28.74618,1,1
66.29662,-28.84446,1,1
31.02932,-28.13194,1,1
55.21038,-9.652064,1,2
3.439377,-9.172175,1,1
77.55461,-9.650867,1,2
95.70436,-9.279516,1,2
21.66129,-9.268881,1,1
53.6296,-9.02122,1,2
43.87186,-9.502369,1,1
86.52322,-9.973146,0,0
45.29934,-7.707442,1,2
48.67715,-18.77057,-1,0
88.11701,-27.42601,-1,0
87.5648,-23.8944,-1,0
76.75488,-28.01411,1,1
32.8933,-9.819683,1,1
35.84362,-9.497563,1,1
38.00143,-28.29572,1,1
72.62071,-9.311289,1,2
13.68031,-9.230902,1,1
48.72404,-27.08353,1,1
90.38361,-10.91314,1,2
87.06139,-27.84958,1,3
87.33807,-14.93896,1,3
5.74566,-9.807457,1,1
56.55144,-28.95789,1,1
31.27882,-28.16647,1,1
15.7002,-28.04318,1,1
23.8781,-9.757048,1,1
89.66704,-24.1909,1,3
30.94234,-28.47072,1,1
90.73375,-28.52739,1,3
19.09738,-9.73257,1,1
30.28195,-28.28602,1,1
19.60135,-9.340752,1,1
90.1134,-23.34558,1,3
11.07987,-28.95289,1,1
24.16974,-28.71126,1,1
8.091532,-28.45691,1,1
57.9558,-9.926599,1,2
74.68812,-28.65094,1,1
13.55889,-9.75646,1,1
39.25417,-28.08228,1,1
56.71644,-28.89465,1,1
91.3204,-19.79345,-1,0
18.18028,-9.710202,1,1
90.24043,-19.02952,-1,0
25.12023,-28.28625,1,1
57.89723,-9.463839,1,2
64.10324,-28.83347,1,1
35.29387,-28.62808,1,1
51.80614,-28.75124,1,1
2.848275,-28.42264,1,1
51.50785,-23.07564,-1,0
47.33494,-21.09711,1,1
46.70462,-11.54301,1,2
72.61643,-28.92828,1,1
60.81288,-9.71426,1,2
46.44807,-17.96499,1,1
36.293,-28.37317,1,1
5.406089,-28.05569,1,1
44.18431,-5.694983,1,2
89.32593,-11.42385,1,3
86.57764,-28.83225,1,3
89.48163,-25.30042,1,3
40.97394,-28.39011,1,1
60.86558,-28.76484,1,1
21.37333,-28.90848,1,1
34.84481,-9.880972,1,1
86.08583,-28.64621,1,3
87.17807,-15.28618,1,3
6.313935,-28.10064,1,1
14.25475,-28.80225,1,1
44.83826,-4.954669,1,2
14.34507,-28.21941,1,1
38.65051,-9.35957,1,1
75.45677,-28.05084,1,1
50.21293,-15.04261,1,2
35.30868,-28.45084,1,1
24.20437,-28.41472,1,1
24.62726,-9.801302,1,1
44.8331,-15.43731,1,2
69.46423,-28.54007,1,1
44.68689,-9.810295,1,2
11.31712,-28.84628,1,1
88.03528,-27.7167,1,3
67.67853,-28.96403,1,1
3.616673,-9.285999,1,1
12.57891,-9.316324,1,1
80.30655,-28.17908,1,3
69.70718,-9.019304,1,2
77.13585,-28.91096,1,1
21.01505,-28.51439,1,1
46.22533,-20.50971,1,1
2.137867,-28.71471,1,1
13.98096,-9.324873,1,1
33.48671,-28.5412,1,1
88.37697,-9.755621,1,3
58.95604,-28.35935,1,1
46.05003,-19.17979,1,1
47.20956,-10.49121,1,2
41.31671,-28.52016,1,1
48.68324,-24.51263,-1,0
43.5155,-9.025807,-1,0
82.47386,-9.909487,-1,0
37.21176,-9.594183,1,1
25.73001,-28.13145,1,1
51.93971,-9.284302,1,2
89.49274,-25.39346,1,3
87.02509,-23.33352,1,3
62.68708,-28.1298,1,1
49.88403,-7.015767,1,2
17.79047,-9.971841,1,1
43.65646,-9.298913,1,1
43.86578,-28.09596,1,1
14.5474,-28.48602,1,1
47.09733,-5.815759,1,2
52.82086,-13.86932,1,2
72.26629,-9.477705,1,2
84.26838,-28.74265,1,3
83.95818,-9.621677,1,2
39.52457,-28.06589,1,1
55.66885,-28.1075,1,1
14.19664,-28.55155,1,1
71.06483,-9.9339,1,2
24.11362,-9.195953,1,1
70.72186,-9.181905,1,2
38.41829,-9.763039,1,1
42.74829,-9.317542,1,1
78.92343,-9.582141,1,2
89.83744,-9.364188,1,2
52.41734,-23.42816,-1,0
91.61988,-14.13236,-1,0
76.47546,-9.471659,1,2
18.7536,-28.19795,1,1
15.23858,-28.28888,1,1
66.43025,-28.82208,1,1
39.91772,-9.339539,1,1
42.89148,-9.735432,1,1
87.81347,-28.47499,1,3
51.24473,-21.85831,-1,0
31.40016,-28.68345,1,1
69.77887,-9.655014,1,2
52.52004,-19.02634,-1,0
51.98525,-6.744483,-1,0
75.43819,-28.37795,1,1
87.95032,-13.08246,1,3
61.35788,-9.291195,1,2
79.14471,-28.45318,1,3
75.35098,-9.498713,1,2
6.24009,-28.9042,1,1
64.78374,-28.80972,1,1
28.6162,-28.66466,1,1
22.2588,-9.859525,1,1
90.12029,-13.8487,-1,0
20.89235,-9.86843,1,1
68.89632,-28.14754,1,1
71.63089,-28.42049,1,1
44.87269,-17.43894,1,1
19.53424,-9.108039,1,1
27.43319,-28.44397,1,1
90.41827,-22.58175,1,3
93.06036,-9.992744,1,2
88.24092,-24.06193,1,3
12.41111,-28.52847,1,1
87.17439,-10.27741,1,3
11.4505,-28.66722,1,1
11.44488,-28.37963,1,1
66.7131,-28.49181,1,1
36.77383,-9.809254,1,1
77.64977,-9.080077,1,2
45.46603,-6.708513,1,2
87.92268,-18.8121,1,3
78.85233,-28.41398,1,3
25.02987,-9.541634,1,1
89.47301,-23.79048,1,3
67.06072,-9.783022,1,2
59.26811,-9.876461,1,2
63.83456,-28.31251,1,1
53.56156,-9.775513,1,2
2.382163,-28.86344,1,1
47.96678,-24.90736,1,1
79.43961,-9.010597,1,2
21.89814,-9.051944,1,1
68.06411,-28.34744,1,1
81.34596,-28.12624,1,3
87.36469,-28.02122,1,3
44.90344,-24.95917,1,1
37.58042,-28.23001,1,1
22.19902,-28.26985,1,1
4.102106,-28.57222,1,1
16.82289,-9.47012,1,1
65.95612,-28.97326,1,1
70.15559,-9.903587,1,2
73.39727,-9.011788,1,2
85.26179,-28.32146,1,3
93.76965,-9.792321,1,2
89.42072,-10.33959,1,2
86.78577,-28.34427,1,3
88.74999,-16.37278,-1,0
62.93697,-9.764865,-1,0
81.31292,-28.66612,1,3
85.46512,-9.485243,1,2
52.39581,-9.864538,1,2
55.74693,-9.799768,1,2
3.473619,-28.4849,1,1
21.40997,-28.3533,1,1
90.37926,-28.76225,1,3
4.432844,-9.071684,1,1
37.86014,-9.955847,1,1
30.51017,-28.86906,1,1
46.50643,-18.72016,1,1
18.89509,-28.88103,1,1
17.68225,-28.98111,1,1
88.35757,-26.03176,1,3
15.22328,-9.848895,1,1
81.26188,-28.70542,1,3
39.28248,-28.39946,1,1
77.71427,-9.677492,1,2
18.47186,-28.86098,1,1
29.02891,-28.98697,1,1
29.70177,-28.49304,1,1
88.22688,-28.08187,1,3
88.37035,-11.73621,1,3
40.12192,-28.24036,1,1
56.00232,-9.340899,1,2
47.52831,-10.34551,1,2
89.79057,-28.03685,1,3
91.8607,-24.43459,1,3
48.80293,-18.27,-1,0
8.631108,-28.57667,-1,0
50.33234,-16.76263,-1,0
90.48914,-9.191866,1,2
66.14838,-9.291656,1,2
19.83621,-9.029571,1,1
82.21096,-9.743508,1,2
29.63772,-9.991557,1,1
86.19206,-28.92667,1,3
20.83498,-9.475279,1,1
91.26649,-10.92271,1,2
88.56402,-18.79043,-1,0
51.5775,-3.998836,1,2
76.54614,-28.15424,1,1
91.57985,-14.47798,-1,0
58.55939,-28.3171,-1,0
62.48035,-9.369725,-1,0
44.50685,-7.712856,1,2
37.59298,-9.767344,1,1
49.96849,-13.48437,1,2
87.42512,-23.44461,1,3
5.190187,-9.265863,1,1
45.70851,-27.1353,1,1
46.3566,-19.18575,1,1
51.56139,-16.03298,1,2
92.69418,-9.808567,1,2
21.11418,-28.97952,1,1
6.587166,-28.02134,1,1
30.47876,-28.62756,1,1
38.87941,-9.810547,1,1
45.27188,-21.32852,1,1
23.04464,-28.93199,1,1
90.84489,-19.63136,-1,0
89.1891,-17.6721,-1,0
7.808082,-9.525182,1,1
54.87633,-9.63041,1,2
22.52308,-9.873077,1,1
59.80164,-28.71621,1,1
88.33829,-25.15821,1,3
90.87668,-9.976207,1,2
85.74976,-9.062899,1,2
34.99069,-28.83772,1,1
24.63878,-9.568641,1,1
23.28168,-28.19983,1,1
88.8029,-20.0927,-1,0
64.76283,-9.805851,-1,0
24.38438,-9.528351,1,1
23.86697,-9.950821,1,1
51.16955,-9.597916,1,2
21.70428,-28.36376,1,1
90.45375,-11.33353,1,2
56.88524,-28.65329,1,1
44.06854,-6.706406,1,2
47.21297,-6.198165,1,2
47.67086,-21.53267,1,1
34.24812,-9.923218,1,1
24.62404,-9.848349,1,1
48.61025,-6.481386,1,2
4.326495,-9.790619,1,1
79.58592,-28.39494,1,3
48.25717,-24.36665,-1,0
51.49949,-18.34798,-1,0
90.24128,-9.830943,-1,0
49.57489,-7.46602,-1,0
88.05118,-16.47243,1,3
34.8058,-9.047574,1,1
45.92621,-14.23468,1,2
60.51545,-9.579886,1,2
46.17808,-4.642525,1,2
87.37801,-22.31142,1,3
41.21667,-28.54455,1,1
20.00793,-9.451722,1,1
72.60313,-9.244757,1,2
9.583429,-28.88263,1,1
40.22895,-9.316874,1,1
64.13831,-28.24599,1,1
87.11599,-19.8549,1,3
4.052519,-28.42993,1,1
66.95425,-9.344353,1,2
27.70698,-9.678011,1,1
76.07274,-9.932551,1,2
15.8717,-9.735823,1,1
6.813884,-28.21491,1,1
95.12039,-9.292272,1,2
48.27924,-5.572019,1,2
52.16222,-28.99344,1,1
44.63104,-26.78959,1,1
48.83799,-6.292707,1,2
43.30961,-28.28305,1,1
43.06168,-28.74692,1,1
52.17962,-3.892999,1,2
76.12194,-28.33465,1,1
48.52696,-22.04624,-1,0
50.3944,-26.28326,1,1
90.51534,-28.46189,1,3
91.5118,-28.69869,1,3
28.56508,-9.380768,1,1
52.39333,-28.48354,1,1
30.51332,-9.587014,1,1
32.43435,-9.636407,1,1
2.565968,-28.16951,1,1
45.02658,-12.08311,1,2
18.6674,-9.378742,1,1
65.0636,-28.29253,1,1
20.47578,-28.87967,1,1
83.56258,-28.41549,1,3
37.45323,-9.259319,1,1
21.55833,-28.6049,1,1
15.34066,-28.76168,1,1
43.45104,-28.23685,1,1
45.42059,-25.81489,1,1
69.6382,-9.41674,1,2
88.4228,-23.1799,1,3
79.36409,-28.09707,1,3
31.25224,-9.66168,1,1
79.36494,-28.86228,1,3
67.8137,-28.8799,1,1
10.55076,-28.55721,1,1
64.44839,-28.69174,1,1
46.56871,-11.88453,1,2
87.65923,-18.99887,1,3
74.15746,-9.704433,1,2
95.1073,-9.477136,1,2
87.90443,-16.71297,1,3
27.54348,-28.88202,1,1
87.65915,-10.5239,1,3
26.28603,-28.30866,1,1
29.57995,-9.857339,1,1
89.43607,-13.62601,-1,0
81.20471,-9.051465,1,2
63.61973,-28.22655,1,1
89.85355,-28.93116,1,3
87.21175,-12.32339,1,3
66.10358,-28.16127,1,1
67.71147,-28.92397,1,1
30.95426,-28.46425,1,1
88.08575,-12.87202,1,3
45.65734,-20.52516,1,1
61.2059,-9.648651,1,2
21.42133,-28.88943,1,1
91.7036,-9.290895,1,2
91.33802,-28.2512,1,3
25.06815,-9.972218,1,1
46.80223,-25.53811,1,1
8.941389,-9.13681,1,1
48.43208,-7.264175,1,2
30.88213,-9.696819,1,1
88.99892,-17.59276,-1,0
43.17956,-9.997085,1,1
69.15822,-28.27406,1,1
63.70749,-28.41425,1,1
46.38927,-28.68547,1,1
57.52066,-28.23385,1,1
74.27251,-28.31274,1,1
46.0826,-22.74586,1,1
51.83729,-3.308097,1,2
38.80346,-9.60287,1,1
81.2781,-9.953641,1,2
14.90982,-28.11472,1,1
73.69218,-28.8669,1,1
85.3323,-9.315835,1,2
88.10501,-12.63889,1,3
55.66772,-28.77146,1,1
20.83835,-9.142072,1,1
35.43109,-9.805433,0,0
66.16432,-9.654943,1,2
87.30286,-26.47304,1,3
14.65745,-28.35007,1,1
91.43303,-27.35468,1,3
73.6364,-9.739818,1,2
77.18585,-28.47207,1,1
88.31284,-13.46232,1,3
88.36873,-21.2326,1,3
34.16425,-9.380184,1,1
50.51249,-22.24685,-1,0
28.35252,-28.43735,1,1
63.20189,-28.70452,1,1
47.49298,-14.72339,1,2
49.98086,-22.80114,-1,0
49.40419,-18.27629,-1,0
69.76286,-28.53956,-1,0
81.62544,-28.14793,-1,0
83.79932,-28.56069,1,3
85.4702,-28.99375,1,3
50.28794,-11.85238,1,2
91.12159,-26.82395,1,3
60.48029,-28.7253,1,1
11.67102,-9.876154,1,1
18.96141,-28.35535,1,1
16.60095,-28.55689,1,1
89.29488,-9.543039,1,2
90.26271,-12.91287,-1,0
58.2812,-9.972168,1,2
20.76485,-28.59888,1,1
32.71571,-9.110926,1,1
12.28625,-9.798395,1,1
25.56833,-28.94941,1,1
58.49475,-9.016068,1,2
70.61273,-9.787576,1,2
49.07742,-9.763633,1,2
16.75267,-28.45178,1,1
21.86054,-28.43116,1,1
75.155,-9.797823,1,2
31.77586,-28.69687,1,1
49.0786,-11.83699,1,2
45.16165,-11.77645,1,2
74.60097,-28.43933,1,1
14.19204,-28.95229,1,1
68.06754,-28.59761,1,1
63.36648,-9.322562,1,2
60.38053,-9.08735,1,2
43.19864,-9.02038,1,1
18.38877,-28.13725,1,1
63.62729,-28.25431,1,1
23.03174,-28.97114,1,1
9.227571,-28.33465,1,1
52.88801,-4.493677,0,0
6.874341,-28.12172,1,1
58.81836,-9.417955,1,2
40.06005,-28.76918,1,1
25.52582,-9.707452,1,1
69.45444,-9.695686,1,2
51.49156,-10.51189,1,2
51.78887,-24.58733,1,1
32.1659,-28.27192,1,1
28.38397,-28.64552,1,1
66.83253,-28.93602,1,1
34.1209,-9.854872,1,1
62.14095,-28.65501,1,1
35.2091,-28.33868,1,1
47.34201,-11.91191,1,2
91.71592,-11.77448,1,2
89.48544,-10.70515,1,2
72.95858,-28.44481,1,1
89.39306,-16.20245,-1,0
84.5146,-9.640439,1,2
91.42165,-28.51487,1,3
71.67126,-28.38076,1,1
46.77368,-4.452836,1,2
56.31819,-9.298212,1,2
88.97296,-28.83251,1,3
60.97526,-28.95844,1,1
21.03605,-28.85907,1,1
90.65732,-10.07392,1,2
71.44061,-9.568533,1,2
32.39787,-9.483954,1,1
44.17411,-20.57074,0,0
69.17206,-28.24867,1,1
45.26442,-16.50177,1,2
6.416049,-9.903702,1,1
72.55717,-9.741533,1,2
30.39099,-9.931016,1,1
91.03053,-24.64366,1,3
62.21599,-28.15453,1,1
89.90591,-18.16375,-1,0
26.28242,-28.77713,1,1
70.36974,-28.86748,1,1
69.58943,-9.799055,1,2
34.1888,-9.992263,1,1
90.06396,-19.92138,-1,0
3.549551,-9.948515,-1,0
39.35791,-9.284107,-1,0
10.87736,-9.67496,1,1
19.07762,-28.45138,1,1
91.61987,-14.18169,-1,0
87.89326,-21.78033,1,3
59.65805,-28.20803,1,1
46.6025,-22.14119,1,1
36.2701,-28.21016,1,1
88.72484,-16.73624,1,3
68.8966,-28.71746,1,1
57.70345,-28.01787,1,1
89.19746,-10.20067,1,2
21.08264,-9.220716,1,1
66.50327,-28.82726,1,1
89.59412,-25.88425,1,3
14.0017,-28.0786,1,1
46.62703,-17.64024,1,1
72.96695,-28.92701,1,1
44.64554,-4.886952,1,2
26.87039,-9.854863,1,1
73.25505,-9.175738,1,2
52.67599,-23.77482,-1,0
89.55462,-24.69109,1,3
88.35848,-28.47819,1,3
90.71196,-11.07561,1,2
15.25029,-9.956561,1,1
87.82381,-19.70873,1,3
40.90781,-9.199541,1,1
51.90576,-12.20824,1,2
91.13692,-24.77449,1,3
30.6604,-28.0186,1,1
54.20766,-9.864944,1,2
23.71581,-28.03862,1,1
15.59201,-9.788747,1,1
44.58381,-6.030033,1,2
87.36263,-20.43287,1,3
52.7684,-22.83704,-1,0
48.79178,-8.076524,1,2
43.08345,-28.87687,1,1
56.0612,-9.357279,1,2
44.34336,-15.94663,1,2
68.99401,-28.49545,1,1
